split,problem_id,problem_index,strategy,strategy_raw,combined_score,mse_train_score,raw_mse_train,negative_mse,iteration,generation,can_run,optimization_success,program_id,parent_id,result_file
bio_pop_growth,BPG2,2,best_of_n,best_of_n,-0.7626637892244701,,,-5.789803029154275,1,1,,False,37707c77-ba2a-45df-a254-25bdf51f9426,323df354-f85a-42b9-8bab-7dbd3c934569,problems/bio_pop_growth/BPG2/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG2,2,map_elites,openevolve,-0.22017556033923277,,,-1.6602579178137653,172,6,,False,379bbbc8-1cb0-44f6-a690-dc2d7ffab303,cb0c0d20-0e8e-4318-907a-c5659f6f22da,problems/bio_pop_growth/BPG2/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG3,3,beam_search,beam_search,8.881639172408887,,,-3.1329057526343814e-10,71,10,,False,501f1942-2a6f-4b69-916a-9c4e93d53b80,01b92953-a3c2-41f8-9910-d0cda03d0c94,problems/bio_pop_growth/BPG3/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG3,3,mcts,mcts,8.997009402802231,,,-6.909868259709957e-12,42,3,,False,9a827ab9-e3f6-41a1-a9a6-7e15ef95c05d,6b521ad7-8754-4364-8274-51ea374379da,problems/bio_pop_growth/BPG3/openevolve_output/mcts/best/best_program_info.json
bio_pop_growth,BPG3,3,best_of_n,best_of_n,6.7894310583314,,,-1.6139361202325083e-07,9,2,,False,1cbd5024-6cc7-44d7-be92-781a9d43eefa,2df4443f-e9f2-4166-a948-671782e42dc8,problems/bio_pop_growth/BPG3/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG3,3,map_elites,openevolve,8.99985923458156,,,-3.2417688808164803e-13,149,5,,False,10d56783-6063-4a66-9cd4-3df21cc491fa,db086e4b-00e3-41ec-b27e-297f0f43f978,problems/bio_pop_growth/BPG3/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG4,4,beam_search,beam_search,5.7993902179360735,,,-1.5861200644954822e-06,16,2,,False,ea536066-495c-4923-b1ae-f38220d2b3ed,620e43bc-f262-48ba-9a2b-5acdc36cba81,problems/bio_pop_growth/BPG4/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG4,4,mcts,mcts,5.423715097536407,,,-3.7685100233421726e-06,65,3,,False,30904d54-df73-4d3d-be0e-611ecf7ce765,9c4c0e23-2fef-4825-ab19-7547f9ad2b72,problems/bio_pop_growth/BPG4/openevolve_output/mcts/best/best_program_info.json
bio_pop_growth,BPG4,4,best_of_n,best_of_n,3.8398015251045674,,,-0.00014460904953992305,5,1,,False,ec8e64c9-da3d-4a4e-958b-181b556f4e09,af781809-f9e2-45f9-82de-3117daf600db,problems/bio_pop_growth/BPG4/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG4,4,map_elites,openevolve,5.42983934203354,,,-3.715726960435926e-06,152,4,,False,7a73e952-421f-417f-ad0b-f5490ff51f5d,75673ca6-6d30-417f-9c86-fba0f6730225,problems/bio_pop_growth/BPG4/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG5,5,beam_search,beam_search,6.288940472003005,,,-5.131141154898932e-07,1,1,,False,f49422d2-b5cb-4aef-afef-89ca6e62bc05,90cf6aaf-b169-4b17-b2e4-3db727fe9b65,problems/bio_pop_growth/BPG5/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG5,5,mcts,mcts,8.0925609078642,,,-7.080515955329722e-09,6,1,,False,073c00e7-ba58-4e10-9ba1-1f3ba03838bf,6a26e08b-ef0a-49d2-a460-1ab7ca9d08c2,problems/bio_pop_growth/BPG5/openevolve_output/mcts/best/best_program_info.json
bio_pop_growth,BPG5,5,best_of_n,best_of_n,7.311781160338966,,,-4.7777421612341866e-08,9,2,,False,8c905f61-f109-4278-b1d4-ab422f5ecc2b,96620b8b-260b-42fa-9849-0b49b035e20b,problems/bio_pop_growth/BPG5/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG5,5,map_elites,openevolve,8.676005693166987,,,-1.1086005081050203e-09,119,5,,False,7f7e5646-d076-4802-bbfe-e5265c87821d,3ecfd4ff-d22b-42bb-b87c-cc1d46b0e806,problems/bio_pop_growth/BPG5/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG6,6,beam_search,beam_search,7.445783023820715,,,-3.4827538897171664e-08,32,5,,False,257116bc-77ee-4e29-aaac-c425135f724f,a1188fa0-8d2b-45a7-91a2-5a6c43b2f027,problems/bio_pop_growth/BPG6/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG6,6,mcts,mcts,6.74113619140242,,,-1.8049464203131478e-07,16,2,,False,b389fac8-ce36-49a3-a3f8-fbc0cfaea03d,6a984da5-4a4c-4629-80df-85a67fce5c8b,problems/bio_pop_growth/BPG6/openevolve_output/mcts/best/best_program_info.json
bio_pop_growth,BPG6,6,best_of_n,best_of_n,4.997173551519848,,,-1.0064293620853321e-05,5,1,,False,5fb1dc92-801b-4bd1-8901-63db276a50e2,26d7e75b-59a8-4a03-9d82-cda73351f81c,problems/bio_pop_growth/BPG6/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG6,6,map_elites,openevolve,6.119060382459091,,,-7.59220571754454e-07,192,6,,False,5654050d-9917-4c12-b9cb-5908e3724b26,61cecc33-e9d1-445f-acfe-7cfefd95ce28,problems/bio_pop_growth/BPG6/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG7,7,beam_search,beam_search,2.5585601535488047,,,-0.002763374141260879,16,2,,False,929dd193-9463-4949-84bc-6f4b0fa03936,aae926c3-1348-4fdf-afb8-6fcc075ecf66,problems/bio_pop_growth/BPG7/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG7,7,mcts,mcts,5.053914762604201,,,-8.831532363029425e-06,24,2,,False,01f2c6ed-462d-4908-872f-ea6b50d6b9bd,2c026b9c-a651-4724-b2a0-ea3e26ed31dd,problems/bio_pop_growth/BPG7/openevolve_output/mcts/best/best_program_info.json
bio_pop_growth,BPG7,7,best_of_n,best_of_n,1.6049253359477151,,,-0.024835599430664275,1,1,,False,e60cc3a4-b9a4-45bd-bb24-31b04f0c85b2,c48f4cad-e9cf-4f2f-be04-6c71baa788a5,problems/bio_pop_growth/BPG7/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG7,7,map_elites,openevolve,4.994540948417203,,,-1.012549264434175e-05,195,3,,False,55162e14-42d4-434c-a2c8-fcb1dcc706a9,a6fd365d-6313-4cf2-9d5a-b29be5062cc7,problems/bio_pop_growth/BPG7/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG8,8,beam_search,beam_search,2.9285671978239742,,,-0.0011787791180080881,3,1,,False,e7d1f38e-861d-4002-8297-20f03ef86f12,ec56a94b-f721-4dbc-bc83-0b969d2fc9a1,problems/bio_pop_growth/BPG8/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG8,8,mcts,mcts,5.262118543157609,,,-5.467666721405679e-06,52,3,,False,4248f83c-bda8-4200-91f1-9c0664c3eff6,9d7ad65f-c380-4016-9906-935f32c6b8ff,problems/bio_pop_growth/BPG8/openevolve_output/mcts/best/best_program_info.json
bio_pop_growth,BPG8,8,best_of_n,best_of_n,2.928567197809464,,,-0.0011787791180474722,1,1,,False,a5e1ae56-b2f5-4795-824a-f0e9adca74ec,b9fb39f5-9230-4a12-930a-1bcead00be3b,problems/bio_pop_growth/BPG8/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG8,8,map_elites,openevolve,5.283309262695511,,,-5.2072369855259275e-06,42,3,,False,abe9c2f9-f731-4c1e-80c8-95e30b56ba18,303f1a03-3d4a-4c3d-9def-dbcd5d2cdfe6,problems/bio_pop_growth/BPG8/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG9,9,beam_search,beam_search,5.336204177163561,,,-4.6100074386110665e-06,11,2,,False,8a6c337b-30e8-4aaf-94eb-27cc612d6105,40387cfe-643e-4490-b18b-a092fe089dff,problems/bio_pop_growth/BPG9/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG9,9,mcts,mcts,4.538633704258656,,,-2.8930189886147136e-05,81,2,,False,7abfeb56-c0ce-4c68-a621-6e1aab87ba3a,a04329d7-9b67-4511-9281-096f0fb4e05f,problems/bio_pop_growth/BPG9/openevolve_output/mcts/best/best_program_info.json
bio_pop_growth,BPG9,9,best_of_n,best_of_n,1.6691186708836903,,,-0.021423050366679238,9,1,,False,b5b275a5-d051-41aa-b858-5b040e51534c,11210745-135e-4391-a8fc-7e1ac3930fd7,problems/bio_pop_growth/BPG9/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG9,9,map_elites,openevolve,5.212368308961856,,,-6.131417171357041e-06,195,6,,False,b6b0c5f0-aa01-4418-a6d5-29072ff78611,41663a71-d170-415f-aa49-ac322d5237ed,problems/bio_pop_growth/BPG9/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG10,10,beam_search,beam_search,5.680760734694591,,,-2.0846396054058443e-06,16,2,,False,88b5e97f-9bc2-49ef-af7a-e88efee311e8,ae479776-4a25-4424-8e38-c866adc4ff14,problems/bio_pop_growth/BPG10/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG10,10,mcts,mcts,4.7401267610005275,,,-1.8190698054857607e-05,17,2,,False,684fbb44-369b-4e80-9737-ebcb9be9f9ac,ef43aaf5-dbb6-428e-9b6c-ce97fc43c8e7,problems/bio_pop_growth/BPG10/openevolve_output/mcts/best/best_program_info.json
bio_pop_growth,BPG10,10,best_of_n,best_of_n,4.578103088302896,,,-2.6416816042763768e-05,9,1,,False,75b00d49-3373-488a-8c17-916a50e12a1e,dd00c82d-3794-4625-a695-f3c5fb25e7dd,problems/bio_pop_growth/BPG10/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG10,10,map_elites,openevolve,6.904227530992356,,,-1.2367301693673483e-07,194,9,,False,1dee7bf5-2644-4b43-addb-932028b8f48e,ee4bd546-b1b1-4d7c-a528-aeadb9393728,problems/bio_pop_growth/BPG10/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG11,11,beam_search,beam_search,2.7887747177365294,,,-0.0016263911979686409,23,3,,False,117d7ce1-1d1f-454b-a93a-7f6b693962f4,74b7dbee-28fc-4f53-b685-d6dfc868071b,problems/bio_pop_growth/BPG11/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG11,11,mcts,mcts,2.7812214162229054,,,-0.0016549250179279016,44,3,,False,a7dc6a97-e5b9-45f0-8b02-cb13226406c7,41676f0c-1a00-4eba-9567-361bdf258891,problems/bio_pop_growth/BPG11/openevolve_output/mcts/best/best_program_info.json
bio_pop_growth,BPG11,11,best_of_n,best_of_n,-1.229258050045401,,,-16.953448448427704,1,1,,False,01ffe641-293a-4f69-a01e-27b358f27e0f,fcc4abd5-7647-4206-8663-de80ec3a0019,problems/bio_pop_growth/BPG11/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG11,11,map_elites,openevolve,3.1063593227700474,,,-0.0007827807236721229,191,5,,False,a37caded-46f1-4854-927d-4c11cc9afc6e,7e084336-c3d2-419b-a65b-c72768576ce5,problems/bio_pop_growth/BPG11/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG12,12,beam_search,beam_search,-2.1521154634981055,,,-141.94348488962,34,5,,False,339fdb22-6387-404f-856e-b50186761ce9,a6c73be9-c597-4951-ba50-8cef3d109df7,problems/bio_pop_growth/BPG12/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG12,12,mcts,mcts,-2.78458043164138,,,-608.94831297067,11,2,,False,0857a8b5-57e1-4490-952e-5822a13c0375,b5d125bc-1f70-4d4f-bda6-d7f4a1f3b3c1,problems/bio_pop_growth/BPG12/openevolve_output/mcts/best/best_program_info.json
bio_pop_growth,BPG12,12,best_of_n,best_of_n,-2.784277977038213,,,-608.5243722825579,9,2,,False,f68450b5-2004-4e1f-924d-6a2cd799015a,71fe4f72-23b5-4a25-85a4-5c028a5c4aaa,problems/bio_pop_growth/BPG12/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG12,12,map_elites,openevolve,0.0,,,-1000000000.0,140,5,,False,0774fa41-358a-4bae-88db-8e8c88ef1ce4,5e490541-39c3-4a37-a0cb-450b899ef137,problems/bio_pop_growth/BPG12/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG13,13,beam_search,beam_search,3.6266429981762296,,,-0.0002362409407944103,16,2,,False,ca183c62-f8e1-4a2d-9cf4-eaf3d1e1bba7,7f0f6ff3-5c5b-4906-98f7-38a4346432e5,problems/bio_pop_growth/BPG13/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG13,13,mcts,mcts,4.932864914492679,,,-1.1670726048297664e-05,76,3,,False,b9140f81-987b-4c4a-95cb-a8c99ea406d2,d4aefaa1-596d-4686-9372-90265c69366c,problems/bio_pop_growth/BPG13/openevolve_output/mcts/best/best_program_info.json
bio_pop_growth,BPG13,13,best_of_n,best_of_n,1.8598675022446165,,,-0.013808053666374309,9,2,,False,8d4d8285-f542-4fc5-ba9e-b315d3cb8f5b,804e3ab6-f730-4a24-a0f4-757c789a9483,problems/bio_pop_growth/BPG13/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG13,13,map_elites,openevolve,5.280276373795146,,,-5.243735925758312e-06,144,4,,False,c710cd73-7c52-465c-86ca-0325a94dd6db,4d773232-9810-448a-9b34-0df9c31cfd15,problems/bio_pop_growth/BPG13/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG14,14,beam_search,beam_search,4.166031959841296,,,-6.822784825113235e-05,49,6,,False,d840f99a-d425-4c50-89de-aaa6fbfba751,30951463-9abc-4e2f-a415-076ce3fa8a8c,problems/bio_pop_growth/BPG14/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG14,14,mcts,mcts,3.332516311100686,,,-0.0004650319102733451,27,2,,False,5a246070-6c48-4935-a589-a41473617ad9,6dd8e790-c5f2-40b6-84fa-ae9cc76cc5b2,problems/bio_pop_growth/BPG14/openevolve_output/mcts/best/best_program_info.json
bio_pop_growth,BPG14,14,best_of_n,best_of_n,3.4340452847154137,,,-0.0003680895901322789,9,2,,False,750c7ebe-4946-4a08-a193-6e0c39324790,989246ab-5237-4f50-880f-a35a359acb0e,problems/bio_pop_growth/BPG14/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG14,14,map_elites,openevolve,4.4804521315398045,,,-3.307765697436231e-05,156,4,,False,87b2bbff-cf5f-4a4a-b76f-2d6f5d7d8236,704cc1b4-c658-4857-9785-661008484343,problems/bio_pop_growth/BPG14/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG15,15,beam_search,beam_search,1.826877125619442,,,-0.01489782420346058,37,5,,False,72cfdb5c-7e1a-46a3-a8b2-2646b0c41da1,f3f7ac00-37ee-422b-8b3b-893f4b5937ef,problems/bio_pop_growth/BPG15/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG15,15,mcts,mcts,3.46718684800409,,,-0.00034104515059866727,29,2,,False,8bfc9d3d-477c-4926-99da-b50c686430a7,3367c959-e198-462c-a10b-daf264dd2580,problems/bio_pop_growth/BPG15/openevolve_output/mcts/best/best_program_info.json
bio_pop_growth,BPG15,15,best_of_n,best_of_n,-0.007777739213418195,,,-1.01807023145261,1,1,,False,78bea3e2-38c2-4dca-85ae-43149532b6f9,d47bfc20-7232-4364-b07f-48d9267a9016,problems/bio_pop_growth/BPG15/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG15,15,map_elites,openevolve,2.4866463300674386,,,-0.003261020558585695,141,4,,False,78bb9837-1411-4430-8779-2491bd140830,ed8b304c-1fe5-468f-a4ec-d889a19cbc52,problems/bio_pop_growth/BPG15/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG16,16,beam_search,beam_search,3.6811356104523654,,,-0.00020838300928291466,66,9,,False,02cc2f1f-c8cb-44a4-abe6-6b21b81fdc6c,34a359a2-0753-4ccc-9b6a-bfe35d1362de,problems/bio_pop_growth/BPG16/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG16,16,mcts,mcts,4.06410727180755,,,-8.627554162615492e-05,58,2,,False,9a6e56d0-6053-43e7-91b2-d6b92e749578,db0da6e3-76ad-4d50-85e5-5d7fc57eeef2,problems/bio_pop_growth/BPG16/openevolve_output/mcts/best/best_program_info.json
bio_pop_growth,BPG16,16,best_of_n,best_of_n,1.6230920471604733,,,-0.023818144987815613,9,2,,False,8ba0b806-0495-47c4-87e4-ce46d8b74e5c,aac46c2f-4057-484f-852a-348fed03c82b,problems/bio_pop_growth/BPG16/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG16,16,map_elites,openevolve,4.441584007034458,,,-3.617462082506485e-05,102,3,,False,b1ec2438-5733-42d2-98d5-d1abbffd8959,89b37417-456f-4b9c-bc4e-15bbb31c6f2c,problems/bio_pop_growth/BPG16/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG17,17,beam_search,beam_search,8.527478376202778,,,-1.9683945380272735e-09,37,5,,False,ea000710-83d2-4719-b47b-2d0c96782af8,8feeb953-1639-4ee7-83be-82e250299b33,problems/bio_pop_growth/BPG17/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG17,17,mcts,mcts,8.570637381864767,,,-1.6875875347875162e-09,10,2,,False,b2dce074-d845-454c-b1dc-4998727d1da4,cc07526f-4e12-4bfa-9ab3-ba6cc49e28a8,problems/bio_pop_growth/BPG17/openevolve_output/mcts/best/best_program_info.json
bio_pop_growth,BPG17,17,best_of_n,best_of_n,5.914048009806605,,,-1.2178548511381244e-06,5,1,,False,f1e7a078-7b2b-4cba-9672-b62058276d04,ebad0e5e-512d-491b-8387-2598532073a3,problems/bio_pop_growth/BPG17/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG17,17,map_elites,openevolve,8.974634952022363,,,-6.014445946910887e-11,175,5,,False,27aa454f-82d7-4a40-826f-a60bdbcb9847,b59a836b-1711-4ca7-b2cc-e33f28f24187,problems/bio_pop_growth/BPG17/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG18,18,beam_search,beam_search,-2.658647302533513,,,-455.6667114516226,47,6,,False,89c541d7-3707-4139-8281-a162275ac5d1,4281d028-da67-4fae-a3b8-8995e025c6e3,problems/bio_pop_growth/BPG18/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG18,18,mcts,mcts,0.9001797960248136,,,-0.12584043200246314,41,2,,False,d924c0d6-e773-40f8-b3a7-96c177530baf,2fb8fcc6-8202-4021-845d-67d68743e798,problems/bio_pop_growth/BPG18/openevolve_output/mcts/best/best_program_info.json
bio_pop_growth,BPG18,18,best_of_n,best_of_n,-2.673370616600668,,,-471.37941880891583,9,2,,False,1d5fb377-c8d6-4e7f-88aa-89d55425d7af,21a7623b-7f13-453d-8b31-ad40c06c837f,problems/bio_pop_growth/BPG18/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG18,18,map_elites,openevolve,-1.2640911940853614,,,-18.369240239942883,138,4,,False,fa671788-cc0c-4899-ab84-8eeac3d127ac,8d07cc48-b0e9-4341-87c5-488ec1b5aff8,problems/bio_pop_growth/BPG18/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG19,19,beam_search,beam_search,4.274840491510784,,,-5.310694642736105e-05,41,5,,False,163cf052-fd54-40c5-9704-bce4ec5e5d24,27f9e48f-2e64-45ee-be0f-6a2bf892b687,problems/bio_pop_growth/BPG19/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG19,19,mcts,mcts,3.224977654244971,,,-0.0005956917929232188,7,1,,False,4a2e5628-442a-4b6f-8bf3-96059cf78a86,47b60092-47c0-439b-8ea0-870937ef854b,problems/bio_pop_growth/BPG19/openevolve_output/mcts/best/best_program_info.json
bio_pop_growth,BPG19,19,best_of_n,best_of_n,3.224629569545847,,,-0.0005961694288891815,5,1,,False,9e2946e5-5e04-4817-8995-7d0ce193ceee,b3a4a3f2-1bc8-4513-b9e0-eb722dfb99dc,problems/bio_pop_growth/BPG19/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG19,19,map_elites,openevolve,5.12917746430955,,,-7.426155824825245e-06,87,6,,False,f3162b57-5de4-4c49-9c1d-c51fe37334ea,355c17f2-58c1-497f-b166-2f1f55c0439b,problems/bio_pop_growth/BPG19/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG20,20,beam_search,beam_search,1.0652254861575663,,,-0.08605468293402836,15,2,,False,177a0010-4838-4c9e-afc8-a9934c0d86c4,3a398680-e1ff-4fa5-b8f4-291edd063960,problems/bio_pop_growth/BPG20/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG20,20,mcts,mcts,1.1297846355555572,,,-0.07416779344764225,24,2,,False,ec9772cb-f918-4fc5-8308-09b6318f956c,2aac72ef-6c01-4d14-a08e-ef3804ce59b6,problems/bio_pop_growth/BPG20/openevolve_output/mcts/best/best_program_info.json
bio_pop_growth,BPG20,20,best_of_n,best_of_n,0.093077100253579,,,-0.8070917336190407,9,2,,False,81b2d846-1ecc-452a-a2c4-c880cdedb367,dbc7699e-bd21-4f7a-a96f-e97ba709c4ba,problems/bio_pop_growth/BPG20/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG20,20,map_elites,openevolve,2.649449964265315,,,-0.002241557284280782,156,5,,False,eee059fb-f815-4d28-9cb3-170192fd6418,e248318d-7aaf-405d-baf3-0efcf9cafe87,problems/bio_pop_growth/BPG20/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG21,21,beam_search,beam_search,6.1506370759191755,,,-7.059080448091992e-07,36,5,,False,40d24ead-1339-48b8-ae4e-4802bb60dcd7,e85cbc1c-9ba1-485f-bbad-d932cd0a99a6,problems/bio_pop_growth/BPG21/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG21,21,mcts,mcts,5.5926592722427655,,,-2.5537048221825116e-06,24,2,,False,dc7d9f54-5b5b-4f5b-a9cf-ba7b0626025f,909dd338-29c1-4ea4-8356-90c960bb58b8,problems/bio_pop_growth/BPG21/openevolve_output/mcts/best/best_program_info.json
bio_pop_growth,BPG21,21,best_of_n,best_of_n,4.6769303866587695,,,-2.104015682790498e-05,9,2,,False,b12cba91-0930-486b-b507-f3e77a3c0deb,da7c1550-ee49-4081-895c-a7702f187281,problems/bio_pop_growth/BPG21/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG21,21,map_elites,openevolve,8.891064913442031,,,-2.8509456414315133e-10,45,5,,False,29f9e1c6-53e2-46fb-81ad-b05e80481c2c,eda0967d-f355-4fb7-a1d6-ee8d16487740,problems/bio_pop_growth/BPG21/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG22,22,beam_search,beam_search,2.8864543265412697,,,-0.0012988091486465848,50,7,,False,dc5725d6-d78f-4977-9a7b-2651e7bcdb03,488936e0-a1cb-4f5f-a28b-db53748197fa,problems/bio_pop_growth/BPG22/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG22,22,mcts,mcts,3.314166628232431,,,-0.00048510134247922265,23,2,,False,d684a8c7-05f4-4db7-bdc5-044496c69d68,fc7e6c86-ead2-495e-ad39-eb951c78c9c3,problems/bio_pop_growth/BPG22/openevolve_output/mcts/best/best_program_info.json
bio_pop_growth,BPG22,22,best_of_n,best_of_n,1.218029250372036,,,-0.06053000955287247,0,0,,False,63b2e4f8-6752-4a71-a4bc-a1da37256812,,problems/bio_pop_growth/BPG22/openevolve_output/best_of_n/best/best_program_info.json
bio_pop_growth,BPG22,22,map_elites,openevolve,3.5396918273231717,,,-0.00028860687202944833,164,6,,False,6460c6d9-87d4-46ad-90c3-ccc294605f78,8b32eb18-3759-44fa-98dc-124cb4a228ed,problems/bio_pop_growth/BPG22/openevolve_output/best/best_program_info.json
bio_pop_growth,BPG23,23,beam_search,beam_search,2.2675851721100164,,,-0.005400260965846117,17,2,,False,7889976b-88c8-4f0f-9a53-b915ba347aae,6dc244dd-2819-4f70-a245-2219eac9482d,problems/bio_pop_growth/BPG23/openevolve_output/beam_search/best/best_program_info.json
bio_pop_growth,BPG23,23,mcts,mcts,3.9467681792579437,,,-0.0001130389146011846,89,3,,False,18e4ec7f-ee93-4902-98e4-17bb4f5fae53,26a12db3-95c4-4ae3-84ab-3f1fe091fa68,problems/bio_pop_growth/BPG23/openevolve_output/mcts/best/best_program_info.json
